"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:CC","chromatin","GO:0000785","false","0.00013808912424885482","3.8598405246415295","1368","504","61","22097","ENSG00000007968,ENSG00000183598,ENSG00000203811,ENSG00000203852,ENSG00000184270,ENSG00000117724,ENSG00000189057,ENSG00000149503,ENSG00000146670,ENSG00000175592,ENSG00000188486,ENSG00000151503,ENSG00000111206,ENSG00000151322,ENSG00000051180,ENSG00000104147,ENSG00000140525,ENSG00000005513,ENSG00000166851,ENSG00000079616,ENSG00000187741,ENSG00000154920,ENSG00000276043,ENSG00000127528,ENSG00000213999,ENSG00000011332,ENSG00000115163,ENSG00000168874,ENSG00000153234,ENSG00000144554,ENSG00000151090,ENSG00000114315,ENSG00000164104,ENSG00000164330,ENSG00000213347,ENSG00000164379,ENSG00000124610,ENSG00000286522,ENSG00000278463,ENSG00000277224,ENSG00000277775,ENSG00000273983,ENSG00000278588,ENSG00000196787,ENSG00000274997,ENSG00000276368,ENSG00000276903,ENSG00000275221,ENSG00000233822,ENSG00000184357,ENSG00000275126,ENSG00000278677,ENSG00000274641,ENSG00000010030,ENSG00000106462,ENSG00000168453,ENSG00000179388,ENSG00000171320,ENSG00000172167,ENSG00000198963,ENSG00000181544"
"GO:CC","cytosol","GO:0005829","true","0.0002975626072467495","3.5264216446540857","5487","504","173","22097","ENSG00000134690,ENSG00000171793,ENSG00000117399,ENSG00000142945,ENSG00000123473,ENSG00000085840,ENSG00000134222,ENSG00000116882,ENSG00000188610,ENSG00000263513,ENSG00000215784,ENSG00000183856,ENSG00000143248,ENSG00000143228,ENSG00000118193,ENSG00000196550,ENSG00000117650,ENSG00000117724,ENSG00000162722,ENSG00000187134,ENSG00000151632,ENSG00000196139,ENSG00000122952,ENSG00000170312,ENSG00000138347,ENSG00000185745,ENSG00000138182,ENSG00000138160,ENSG00000121621,ENSG00000149503,ENSG00000146670,ENSG00000111665,ENSG00000087494,ENSG00000161800,ENSG00000135476,ENSG00000123374,ENSG00000165480,ENSG00000139618,ENSG00000136122,ENSG00000198805,ENSG00000100526,ENSG00000126787,ENSG00000070182,ENSG00000126215,ENSG00000185100,ENSG00000170779,ENSG00000198826,ENSG00000156970,ENSG00000137812,ENSG00000051180,ENSG00000157456,ENSG00000137807,ENSG00000140534,ENSG00000140525,ENSG00000198901,ENSG00000162063,ENSG00000127564,ENSG00000118898,ENSG00000167191,ENSG00000166851,ENSG00000103485,ENSG00000079616,ENSG00000091651,ENSG00000166451,ENSG00000178999,ENSG00000065320,ENSG00000108602,ENSG00000072210,ENSG00000076382,ENSG00000221852,ENSG00000131737,ENSG00000171346,ENSG00000186185,ENSG00000182481,ENSG00000108984,ENSG00000167861,ENSG00000176170,ENSG00000161544,ENSG00000167900,ENSG00000089685,ENSG00000080986,ENSG00000154839,ENSG00000197971,ENSG00000129355,ENSG00000161888,ENSG00000102575,ENSG00000131351,ENSG00000213999,ENSG00000075702,ENSG00000105193,ENSG00000108106,ENSG00000205795,ENSG00000171848,ENSG00000115163,ENSG00000143942,ENSG00000121152,ENSG00000169679,ENSG00000153094,ENSG00000169607,ENSG00000115919,ENSG00000115267,ENSG00000239474,ENSG00000144354,ENSG00000163535,ENSG00000082126,ENSG00000123485,ENSG00000115687,ENSG00000125848,ENSG00000088325,ENSG00000101447,ENSG00000175063,ENSG00000087586,ENSG00000157601,ENSG00000286070,ENSG00000100162,ENSG00000075218,ENSG00000196220,ENSG00000144554,ENSG00000129810,ENSG00000164045,ENSG00000163947,ENSG00000044524,ENSG00000163507,ENSG00000185565,ENSG00000051341,ENSG00000014257,ENSG00000113810,ENSG00000114346,ENSG00000189058,ENSG00000013810,ENSG00000109805,ENSG00000145335,ENSG00000248144,ENSG00000196616,ENSG00000138778,ENSG00000164109,ENSG00000145386,ENSG00000142731,ENSG00000164116,ENSG00000123219,ENSG00000134057,ENSG00000153044,ENSG00000228716,ENSG00000158402,ENSG00000164611,ENSG00000072571,ENSG00000040275,ENSG00000214357,ENSG00000112312,ENSG00000277224,ENSG00000278588,ENSG00000233822,ENSG00000274641,ENSG00000146151,ENSG00000112029,ENSG00000241644,ENSG00000011426,ENSG00000164776,ENSG00000128578,ENSG00000184661,ENSG00000120915,ENSG00000176907,ENSG00000156804,ENSG00000173334,ENSG00000104415,ENSG00000147883,ENSG00000186638,ENSG00000186193,ENSG00000188229,ENSG00000090889,ENSG00000186871,ENSG00000102384,ENSG00000155962"
"GO:CC","inner kinetochore","GO:0000939","false","0.0004553326938955342","3.341671165266907","17","504","6","22097","ENSG00000166451,ENSG00000100162,ENSG00000123219,ENSG00000153044,ENSG00000203760,ENSG00000102384"
"GO:CC","extracellular space","GO:0005615","true","0.00047748976852450624","3.3210359298832817","3303","504","115","22097","ENSG00000183682,ENSG00000049089,ENSG00000157193,ENSG00000183598,ENSG00000203811,ENSG00000203852,ENSG00000184270,ENSG00000143196,ENSG00000116194,ENSG00000170498,ENSG00000187134,ENSG00000196139,ENSG00000266524,ENSG00000107984,ENSG00000170312,ENSG00000138185,ENSG00000065618,ENSG00000131620,ENSG00000137675,ENSG00000262406,ENSG00000170962,ENSG00000188486,ENSG00000139178,ENSG00000111341,ENSG00000087494,ENSG00000161800,ENSG00000127324,ENSG00000133110,ENSG00000102524,ENSG00000198805,ENSG00000258818,ENSG00000054654,ENSG00000119630,ENSG00000186417,ENSG00000166035,ENSG00000118898,ENSG00000167191,ENSG00000005189,ENSG00000103485,ENSG00000132386,ENSG00000161921,ENSG00000166482,ENSG00000108602,ENSG00000131737,ENSG00000171346,ENSG00000183691,ENSG00000141337,ENSG00000108950,ENSG00000167861,ENSG00000141574,ENSG00000167772,ENSG00000090339,ENSG00000105193,ENSG00000054219,ENSG00000168542,ENSG00000115461,ENSG00000171951,ENSG00000125848,ENSG00000064205,ENSG00000160223,ENSG00000099953,ENSG00000100336,ENSG00000163815,ENSG00000014257,ENSG00000047457,ENSG00000090539,ENSG00000189058,ENSG00000159674,ENSG00000109625,ENSG00000109321,ENSG00000145335,ENSG00000205403,ENSG00000164104,ENSG00000250722,ENSG00000067113,ENSG00000113070,ENSG00000286522,ENSG00000278463,ENSG00000277224,ENSG00000277775,ENSG00000273983,ENSG00000278588,ENSG00000196787,ENSG00000274997,ENSG00000276368,ENSG00000276903,ENSG00000275221,ENSG00000233822,ENSG00000275126,ENSG00000278677,ENSG00000166278,ENSG00000243649,ENSG00000123500,ENSG00000197594,ENSG00000255690,ENSG00000127951,ENSG00000135218,ENSG00000019991,ENSG00000106366,ENSG00000173114,ENSG00000128567,ENSG00000129422,ENSG00000159167,ENSG00000120915,ENSG00000136960,ENSG00000187955,ENSG00000104415,ENSG00000106809,ENSG00000127083,ENSG00000136943,ENSG00000185585,ENSG00000188229,ENSG00000198759,ENSG00000165197,ENSG00000122121"
"GO:CC","centralspindlin complex","GO:0097149","false","0.003932239859217571","2.4053599988873366","3","504","3","22097","ENSG00000161800,ENSG00000137807,ENSG00000114346"
"GO:CC","meiotic spindle","GO:0072687","false","0.005013507905534157","2.299858295906154","15","504","5","22097","ENSG00000066279,ENSG00000149503,ENSG00000136122,ENSG00000087586,ENSG00000112029"
"GO:CC","mitotic spindle pole","GO:0097431","false","0.007020326509905022","2.153642688703179","38","504","7","22097","ENSG00000066279,ENSG00000138182,ENSG00000166851,ENSG00000178999,ENSG00000076382,ENSG00000101447,ENSG00000087586"
"GO:CC","chromocenter","GO:0010369","false","0.007155825223625844","2.145340275335214","16","504","5","22097","ENSG00000134690,ENSG00000149503,ENSG00000104147,ENSG00000178999,ENSG00000171320"
"GO:CC","replication fork","GO:0005657","true","0.015378755859043636","1.813078797525976","74","504","9","22097","ENSG00000065328,ENSG00000188486,ENSG00000198554,ENSG00000126215,ENSG00000154920,ENSG00000276043,ENSG00000159147,ENSG00000163918,ENSG00000196584"
"GO:CC","mitotic checkpoint complex","GO:0033597","true","0.015461458915986645","1.8107495292230644","4","504","3","22097","ENSG00000117399,ENSG00000156970,ENSG00000164109"
"GO:CC","Ndc80 complex","GO:0031262","false","0.015461458915986645","1.8107495292230644","4","504","3","22097","ENSG00000143228,ENSG00000080986,ENSG00000161888"
"GO:CC","collagen-containing extracellular matrix","GO:0062023","false","0.016161260809646704","1.7915247610544478","425","504","24","22097","ENSG00000049089,ENSG00000143196,ENSG00000116194,ENSG00000266524,ENSG00000065618,ENSG00000166833,ENSG00000064309,ENSG00000111341,ENSG00000133110,ENSG00000132386,ENSG00000065320,ENSG00000166482,ENSG00000167772,ENSG00000090339,ENSG00000168542,ENSG00000163815,ENSG00000123500,ENSG00000127951,ENSG00000106366,ENSG00000106278,ENSG00000187955,ENSG00000106809,ENSG00000106823,ENSG00000198759"
"GO:CC","cyclin-dependent protein kinase holoenzyme complex","GO:0000307","true","0.01844334969391663","1.7341601992547657","59","504","8","22097","ENSG00000170312,ENSG00000123374,ENSG00000157456,ENSG00000162063,ENSG00000129355,ENSG00000145386,ENSG00000134057,ENSG00000123975"
"GO:CC","centriole","GO:0005814","false","0.023656381414757455","1.626051686241953","158","504","13","22097","ENSG00000123473,ENSG00000138180,ENSG00000100629,ENSG00000185347,ENSG00000162062,ENSG00000162063,ENSG00000166851,ENSG00000131747,ENSG00000150636,ENSG00000075702,ENSG00000087586,ENSG00000142731,ENSG00000186638"
"GO:CC","CMG complex","GO:0071162","true","0.025899749087209167","1.586704443276599","11","504","4","22097","ENSG00000093009,ENSG00000100297,ENSG00000147536,ENSG00000104738"
"GO:CC","nuclear ubiquitin ligase complex","GO:0000152","true","0.029308131574153726","1.533011867433269","47","504","7","22097","ENSG00000117399,ENSG00000139618,ENSG00000156970,ENSG00000051180,ENSG00000012048,ENSG00000108106,ENSG00000175063"
"GO:CC","extracellular region","GO:0005576","false","0.03596046884332564","1.4441746546823615","4213","504","130","22097","ENSG00000183682,ENSG00000049089,ENSG00000157193,ENSG00000183598,ENSG00000203811,ENSG00000203852,ENSG00000184270,ENSG00000143196,ENSG00000116194,ENSG00000170498,ENSG00000187134,ENSG00000196139,ENSG00000266524,ENSG00000107984,ENSG00000170312,ENSG00000138185,ENSG00000065618,ENSG00000187398,ENSG00000131620,ENSG00000137675,ENSG00000262406,ENSG00000170962,ENSG00000188486,ENSG00000139178,ENSG00000111341,ENSG00000087494,ENSG00000161800,ENSG00000156076,ENSG00000127324,ENSG00000133110,ENSG00000102524,ENSG00000198805,ENSG00000258818,ENSG00000054654,ENSG00000119630,ENSG00000186417,ENSG00000166035,ENSG00000118898,ENSG00000167191,ENSG00000005189,ENSG00000103485,ENSG00000132386,ENSG00000161921,ENSG00000065320,ENSG00000166482,ENSG00000108602,ENSG00000131737,ENSG00000171346,ENSG00000183691,ENSG00000141337,ENSG00000108950,ENSG00000167861,ENSG00000141574,ENSG00000167772,ENSG00000090339,ENSG00000105193,ENSG00000063180,ENSG00000115594,ENSG00000054219,ENSG00000168542,ENSG00000115461,ENSG00000171951,ENSG00000125848,ENSG00000064205,ENSG00000160223,ENSG00000099953,ENSG00000100336,ENSG00000163815,ENSG00000044524,ENSG00000185565,ENSG00000014257,ENSG00000047457,ENSG00000090539,ENSG00000189058,ENSG00000159674,ENSG00000068078,ENSG00000109625,ENSG00000126549,ENSG00000109321,ENSG00000145335,ENSG00000205403,ENSG00000164104,ENSG00000250722,ENSG00000067113,ENSG00000113070,ENSG00000286522,ENSG00000278463,ENSG00000277224,ENSG00000277775,ENSG00000273983,ENSG00000278588,ENSG00000196787,ENSG00000274997,ENSG00000276368,ENSG00000276903,ENSG00000275221,ENSG00000233822,ENSG00000275126,ENSG00000278677,ENSG00000166278,ENSG00000243649,ENSG00000123500,ENSG00000146374,ENSG00000197594,ENSG00000112303,ENSG00000255690,ENSG00000127951,ENSG00000135218,ENSG00000019991,ENSG00000106366,ENSG00000173114,ENSG00000106278,ENSG00000128567,ENSG00000129422,ENSG00000159167,ENSG00000042980,ENSG00000120915,ENSG00000136960,ENSG00000187955,ENSG00000104415,ENSG00000160886,ENSG00000106809,ENSG00000106823,ENSG00000127083,ENSG00000136943,ENSG00000185585,ENSG00000188229,ENSG00000198759,ENSG00000165197,ENSG00000122121"
"GO:CC","nucleus","GO:0005634","false","0.03947128765963694","1.4037187055185179","10074","504","271","22097","ENSG00000187634,ENSG00000007968,ENSG00000117318,ENSG00000127423,ENSG00000092853,ENSG00000134690,ENSG00000117399,ENSG00000142945,ENSG00000085999,ENSG00000123473,ENSG00000085840,ENSG00000024526,ENSG00000097046,ENSG00000134222,ENSG00000183508,ENSG00000276216,ENSG00000183598,ENSG00000203811,ENSG00000203852,ENSG00000184270,ENSG00000143452,ENSG00000160818,ENSG00000143228,ENSG00000066279,ENSG00000118193,ENSG00000077152,ENSG00000117650,ENSG00000117724,ENSG00000174371,ENSG00000162722,ENSG00000196139,ENSG00000065328,ENSG00000122952,ENSG00000170312,ENSG00000182010,ENSG00000138347,ENSG00000138182,ENSG00000138160,ENSG00000148773,ENSG00000129757,ENSG00000166833,ENSG00000121621,ENSG00000166793,ENSG00000189057,ENSG00000168496,ENSG00000149503,ENSG00000146670,ENSG00000175592,ENSG00000131620,ENSG00000054967,ENSG00000165490,ENSG00000262406,ENSG00000188486,ENSG00000154127,ENSG00000110002,ENSG00000151503,ENSG00000111206,ENSG00000087494,ENSG00000167553,ENSG00000161800,ENSG00000184271,ENSG00000135476,ENSG00000123374,ENSG00000139618,ENSG00000136122,ENSG00000136160,ENSG00000165821,ENSG00000151322,ENSG00000100479,ENSG00000100526,ENSG00000198554,ENSG00000126787,ENSG00000054654,ENSG00000100629,ENSG00000126215,ENSG00000170779,ENSG00000198826,ENSG00000156970,ENSG00000128944,ENSG00000137812,ENSG00000051180,ENSG00000104147,ENSG00000137804,ENSG00000104177,ENSG00000157456,ENSG00000259316,ENSG00000166803,ENSG00000128973,ENSG00000137807,ENSG00000140534,ENSG00000140525,ENSG00000198901,ENSG00000005513,ENSG00000162063,ENSG00000127564,ENSG00000167191,ENSG00000005189,ENSG00000166851,ENSG00000079616,ENSG00000091651,ENSG00000103005,ENSG00000166451,ENSG00000167513,ENSG00000187741,ENSG00000074370,ENSG00000129195,ENSG00000178999,ENSG00000065320,ENSG00000076382,ENSG00000176208,ENSG00000131747,ENSG00000171346,ENSG00000131470,ENSG00000012048,ENSG00000125319,ENSG00000161692,ENSG00000186185,ENSG00000154920,ENSG00000068489,ENSG00000136492,ENSG00000182481,ENSG00000154262,ENSG00000108984,ENSG00000176170,ENSG00000167900,ENSG00000089685,ENSG00000080986,ENSG00000134769,ENSG00000197971,ENSG00000176619,ENSG00000276043,ENSG00000129355,ENSG00000161888,ENSG00000127528,ENSG00000131351,ENSG00000213999,ENSG00000184635,ENSG00000213988,ENSG00000197134,ENSG00000229676,ENSG00000075702,ENSG00000011332,ENSG00000105193,ENSG00000269825,ENSG00000108106,ENSG00000171848,ENSG00000178295,ENSG00000115163,ENSG00000168874,ENSG00000121152,ENSG00000169679,ENSG00000115919,ENSG00000153234,ENSG00000115267,ENSG00000239474,ENSG00000144354,ENSG00000163535,ENSG00000123485,ENSG00000115687,ENSG00000125885,ENSG00000286235,ENSG00000125968,ENSG00000088325,ENSG00000064205,ENSG00000175063,ENSG00000087586,ENSG00000159147,ENSG00000157601,ENSG00000093009,ENSG00000286070,ENSG00000100297,ENSG00000100162,ENSG00000075218,ENSG00000144554,ENSG00000129810,ENSG00000151090,ENSG00000163815,ENSG00000164045,ENSG00000183763,ENSG00000144730,ENSG00000044524,ENSG00000051341,ENSG00000014257,ENSG00000113810,ENSG00000114346,ENSG00000163918,ENSG00000114315,ENSG00000109805,ENSG00000109321,ENSG00000145335,ENSG00000248144,ENSG00000196616,ENSG00000138778,ENSG00000138658,ENSG00000164109,ENSG00000145386,ENSG00000142731,ENSG00000164104,ENSG00000109674,ENSG00000071539,ENSG00000123219,ENSG00000134057,ENSG00000153044,ENSG00000113368,ENSG00000158402,ENSG00000112984,ENSG00000169252,ENSG00000198624,ENSG00000164330,ENSG00000164611,ENSG00000040275,ENSG00000213347,ENSG00000164379,ENSG00000112312,ENSG00000124610,ENSG00000286522,ENSG00000278463,ENSG00000277224,ENSG00000277775,ENSG00000273983,ENSG00000278588,ENSG00000196787,ENSG00000274997,ENSG00000276368,ENSG00000276903,ENSG00000275221,ENSG00000233822,ENSG00000184357,ENSG00000275126,ENSG00000278677,ENSG00000274641,ENSG00000137310,ENSG00000204410,ENSG00000237649,ENSG00000010030,ENSG00000112742,ENSG00000203760,ENSG00000112029,ENSG00000011426,ENSG00000006634,ENSG00000128567,ENSG00000269955,ENSG00000106462,ENSG00000196584,ENSG00000146918,ENSG00000129422,ENSG00000168453,ENSG00000179388,ENSG00000159167,ENSG00000184661,ENSG00000171320,ENSG00000168078,ENSG00000176907,ENSG00000147536,ENSG00000104738,ENSG00000185697,ENSG00000197275,ENSG00000156509,ENSG00000156804,ENSG00000173334,ENSG00000160957,ENSG00000147883,ENSG00000165272,ENSG00000198963,ENSG00000165244,ENSG00000186193,ENSG00000188229,ENSG00000181544,ENSG00000090889,ENSG00000102384,ENSG00000155962"
"KEGG","Cell cycle","KEGG:04110","false","1.45474573199415e-23","22.837212908287572","157","255","39","8484","ENSG00000007968,ENSG00000117399,ENSG00000085840,ENSG00000097046,ENSG00000170312,ENSG00000129757,ENSG00000146670,ENSG00000135476,ENSG00000123374,ENSG00000156970,ENSG00000137812,ENSG00000157456,ENSG00000140534,ENSG00000127564,ENSG00000166851,ENSG00000091651,ENSG00000167513,ENSG00000178999,ENSG00000161692,ENSG00000080986,ENSG00000129355,ENSG00000169679,ENSG00000093009,ENSG00000100297,ENSG00000129810,ENSG00000164045,ENSG00000164109,ENSG00000145386,ENSG00000071539,ENSG00000134057,ENSG00000158402,ENSG00000164611,ENSG00000112742,ENSG00000112029,ENSG00000006634,ENSG00000171320,ENSG00000104738,ENSG00000172167,ENSG00000147883"
"KEGG","Systemic lupus erythematosus","KEGG:05322","false","3.2316159778963623e-8","7.490580253277878","132","255","21","8484","ENSG00000183598,ENSG00000203811,ENSG00000203852,ENSG00000184270,ENSG00000188486,ENSG00000286522,ENSG00000278463,ENSG00000277224,ENSG00000277775,ENSG00000273983,ENSG00000278588,ENSG00000196787,ENSG00000274997,ENSG00000276368,ENSG00000276903,ENSG00000275221,ENSG00000233822,ENSG00000275126,ENSG00000278677,ENSG00000274641,ENSG00000166278"
"KEGG","Oocyte meiosis","KEGG:04114","false","0.00003646870899984553","4.438079610532314","131","255","17","8484","ENSG00000117399,ENSG00000170312,ENSG00000135476,ENSG00000123374,ENSG00000157456,ENSG00000127564,ENSG00000166851,ENSG00000169679,ENSG00000087586,ENSG00000129810,ENSG00000164109,ENSG00000134057,ENSG00000158402,ENSG00000164611,ENSG00000112029,ENSG00000156509,ENSG00000155897"
"KEGG","Fanconi anemia pathway","KEGG:03460","false","0.000047456313574699485","4.323706000976397","54","255","11","8484","ENSG00000077152,ENSG00000139618,ENSG00000051180,ENSG00000140525,ENSG00000187741,ENSG00000012048,ENSG00000154920,ENSG00000136492,ENSG00000144554,ENSG00000114315,ENSG00000181544"
"KEGG","Alcoholism","KEGG:05034","false","0.00008091623632507502","4.091964325867433","187","255","20","8484","ENSG00000183598,ENSG00000203811,ENSG00000203852,ENSG00000184270,ENSG00000188486,ENSG00000286522,ENSG00000278463,ENSG00000277224,ENSG00000277775,ENSG00000273983,ENSG00000278588,ENSG00000196787,ENSG00000274997,ENSG00000276368,ENSG00000276903,ENSG00000275221,ENSG00000233822,ENSG00000275126,ENSG00000278677,ENSG00000274641"
"KEGG","Neutrophil extracellular trap formation","KEGG:04613","false","0.00008814085177793031","4.054822756859144","188","255","20","8484","ENSG00000183598,ENSG00000203811,ENSG00000203852,ENSG00000184270,ENSG00000188486,ENSG00000286522,ENSG00000278463,ENSG00000277224,ENSG00000277775,ENSG00000273983,ENSG00000278588,ENSG00000196787,ENSG00000274997,ENSG00000276368,ENSG00000276903,ENSG00000275221,ENSG00000233822,ENSG00000275126,ENSG00000278677,ENSG00000274641"
"KEGG","Progesterone-mediated oocyte maturation","KEGG:04914","false","0.00020578510648413788","3.6865860601168974","102","255","14","8484","ENSG00000170312,ENSG00000123374,ENSG00000157456,ENSG00000127564,ENSG00000166851,ENSG00000079616,ENSG00000169679,ENSG00000087586,ENSG00000164045,ENSG00000164109,ENSG00000145386,ENSG00000134057,ENSG00000158402,ENSG00000155897"
"KEGG","Homologous recombination","KEGG:03440","false","0.00028031833656127873","3.552348492653855","41","255","9","8484","ENSG00000085999,ENSG00000139618,ENSG00000126215,ENSG00000051180,ENSG00000012048,ENSG00000154920,ENSG00000136492,ENSG00000196584,ENSG00000197275"
"KEGG","Motor proteins","KEGG:04814","false","0.007140232909640971","2.1462876215960813","193","255","17","8484","ENSG00000142945,ENSG00000152760,ENSG00000118193,ENSG00000138182,ENSG00000138160,ENSG00000121621,ENSG00000123416,ENSG00000167553,ENSG00000137807,ENSG00000079616,ENSG00000186185,ENSG00000138778,ENSG00000112984,ENSG00000237649,ENSG00000186638,ENSG00000188229,ENSG00000090889"
"REAC","Cell Cycle","REAC:R-HSA-1640170","false","5.34628811485112e-53","52.27194764054425","677","327","113","10842","ENSG00000007968,ENSG00000092853,ENSG00000134690,ENSG00000117399,ENSG00000142945,ENSG00000085840,ENSG00000097046,ENSG00000183598,ENSG00000203811,ENSG00000203852,ENSG00000143228,ENSG00000117650,ENSG00000117724,ENSG00000174371,ENSG00000065328,ENSG00000122952,ENSG00000170312,ENSG00000129757,ENSG00000121621,ENSG00000168496,ENSG00000149503,ENSG00000146670,ENSG00000188486,ENSG00000151503,ENSG00000111206,ENSG00000123416,ENSG00000167553,ENSG00000135476,ENSG00000123374,ENSG00000139618,ENSG00000136122,ENSG00000100479,ENSG00000054654,ENSG00000156970,ENSG00000137812,ENSG00000051180,ENSG00000104147,ENSG00000157456,ENSG00000137807,ENSG00000127564,ENSG00000166851,ENSG00000091651,ENSG00000166451,ENSG00000167513,ENSG00000178999,ENSG00000131747,ENSG00000131470,ENSG00000012048,ENSG00000136492,ENSG00000167900,ENSG00000089685,ENSG00000080986,ENSG00000154839,ENSG00000129355,ENSG00000161888,ENSG00000131351,ENSG00000108106,ENSG00000171848,ENSG00000115163,ENSG00000121152,ENSG00000169679,ENSG00000163535,ENSG00000123485,ENSG00000125885,ENSG00000088325,ENSG00000175063,ENSG00000087586,ENSG00000093009,ENSG00000100297,ENSG00000100162,ENSG00000075218,ENSG00000129810,ENSG00000164045,ENSG00000113810,ENSG00000163918,ENSG00000109805,ENSG00000138778,ENSG00000164109,ENSG00000145386,ENSG00000142731,ENSG00000123219,ENSG00000134057,ENSG00000153044,ENSG00000228716,ENSG00000113368,ENSG00000158402,ENSG00000112984,ENSG00000164611,ENSG00000072571,ENSG00000040275,ENSG00000112312,ENSG00000286522,ENSG00000278463,ENSG00000277224,ENSG00000277775,ENSG00000273983,ENSG00000278588,ENSG00000276368,ENSG00000233822,ENSG00000275126,ENSG00000274641,ENSG00000204410,ENSG00000203760,ENSG00000112029,ENSG00000006634,ENSG00000146918,ENSG00000171320,ENSG00000147536,ENSG00000104738,ENSG00000147883,ENSG00000188229,ENSG00000186871,ENSG00000102384"
